지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22105,2021-02-26,5.8,1025.7,62,8.5,11.1,1.6,1,1.6,3.1,5.4,9.1
22105,2021-02-27,6.7,1032.3,64,6,11.1,2.3,1.4,1.8,3.1,6.1,7.1
22105,2021-02-28,7.8,1026.1,72,9.9,11.1,2,1.2,1.6,2.6,5.3,7.1
22105,2021-03-01,10.1,1017,87,7.7,10.9,3.8,2.3,6.1,9.3,6.2,10.7
22105,2021-03-02,10.1,1024,70,2.5,10.8,7.5,4.5,6,10.3,10.3,10.7
22105,2021-03-03,7,1029.1,61,6.6,11.1,3.6,2.2,3.1,5,9.8,10.7
22105,2021-03-04,7.5,1023,60,10.8,11.2,2.2,1.3,1.6,2.9,6.4,10.7
22105,2021-03-05,4.1,1018.8,81,12.6,12.7,1.1,.7,.9,1.6,4.9,8
22105,2021-03-06,10.4,1030.3,75,4.7,11.3,5.7,3.4,4.9,8.2,8.7,10.7
22105,2021-03-07,5.5,1029.8,63,4.3,10.8,2.6,1.6,2.7,4.5,7.6,9.1
22105,2021-03-08,5.7,1028,66,7.3,10.8,1.4,.8,1,1.7,7,9.1
22105,2021-03-09,6,1022.7,68,10.6,10.8,1.2,.7,1,1.6,3.8,7.1
22105,2021-03-10,7,1029.2,56,8.8,11.2,2.5,1.5,2.4,3.4,6.5,9.1
22105,2021-03-11,7,1025,76,11.5,10.9,1.8,1.1,1.4,2.5,4.7,7.1
22105,2021-03-12,7,1021.7,85,11.2,11,1.7,1,1.6,2.7,4.4,5.3
22105,2021-03-13,6.7,1020.7,60,8.5,11,2.7,1.6,2.2,3.6,6.4,7.1
22105,2021-03-14,2.4,1018.4,72,11.1,11.5,1.5,.9,1.1,2,6.9,8
22105,2021-03-15,6,1014.6,76,13.2,11.6,1.9,1.1,1.8,3,6.2,8
22105,2021-03-16,6.2,1011.6,66,11.2,11.3,2.6,1.6,2.3,4,6.3,7.1
22105,2021-03-17,3.7,1019.8,68,10.5,11,2,1.2,1.7,2.8,7.1,9.1
22105,2021-03-18,6,1022.5,66,10,13,1.6,1,1.1,1.9,6.1,12.8
22105,2021-03-19,5.6,1022.5,66,10.8,13.8,2.2,1.3,1.5,2.7,10.3,10.7
22105,2021-03-20,6.6,1013.5,81,11.1,13.9,2.8,1.7,2.2,4,6.8,9.1
22105,2021-03-21,8.6,1009.1,62,10.7,13.7,2.7,1.7,3,5.1,6.4,8
22105,2021-03-22,7.6,1016.4,47,8.8,13.5,3.1,1.9,2.6,4.5,7.1,8
22105,2021-03-23,7.1,1017.2,49,13.2,14.2,1.8,1.1,1.5,2.4,5.2,7.1
22105,2021-03-24,6,1017.6,54,14.7,14.5,1.9,1.2,1.4,2.4,5.5,7.1
22105,2021-03-25,5.5,1018.2,64,14.6,14.7,1.4,.8,1.2,2.3,4.8,6.4
22105,2021-03-26,6.6,1021,63,14.6,15.1,1.4,.8,1.5,2.4,4.2,5.3
22105,2021-03-27,10.8,1013.3,73,15.5,15.2,2.5,1.5,2.3,3.7,5.2,5.8
22105,2021-03-28,8.7,999.1,80,15.4,15.4,3.6,2.2,3.3,5.8,7.3,9.1
22105,2021-03-29,7.1,1003.2,57,15.4,15.5,2.2,1.3,1.6,2.7,5.8,7.1
22105,2021-03-30,6.3,1010.4,43,14.1,15.3,1.9,1.1,1.5,2.8,6,7.1
22105,2021-03-31,5.4,1015.9,63,13.8,15.3,1,.6,.8,1.2,6.2,8
22105,2021-04-01,4.6,1023.2,66,13.7,15.3,1.4,.8,1.1,2.1,5,6.4
22105,2021-04-02,4.2,1023.2,72,13,15.3,1.9,1.2,1.6,2.4,6.5,7.1
22105,2021-04-03,4.5,1014.8,90,13.8,14.4,1.3,.8,1.9,3.2,5.4,6.4
22105,2021-04-04,11.6,1016.5,69,9.5,13.6,4.9,3,4.7,7.1,7.8,9.1
22105,2021-04-05,6.9,1022.4,53,10.8,13.5,2.9,1.7,2.3,3.8,7.4,8
22105,2021-04-06,6.9,1017.8,67,13.5,14.6,1.6,1,1.2,2,5.7,7.1
22105,2021-04-07,6.8,1017.2,58,14.6,14.9,1.7,1,1.2,2.1,4.4,6.4
22105,2021-04-08,6.5,1017.4,66,12.3,15.2,2.4,1.4,2.6,3.9,5.9,7.1
22105,2021-04-09,6.4,1027.4,54,10,14.6,2.1,1.3,1.9,3.1,5.6,6.4
22105,2021-04-10,6.1,1031.6,57,11,14.7,1.6,1,1.3,2.3,5.9,9.1
22105,2021-04-11,8.8,1030.3,69,13.7,14.8,2.1,1.3,1.5,2.4,4.9,10.7
22105,2021-04-12,10,1020,81,14.6,14.9,2.2,1.4,2.3,3.8,4.6,5.8
22105,2021-04-13,7.4,1007.8,81,14.4,15,3.8,2.3,2.9,4.9,7.5,8
22105,2021-04-14,7.2,1015.5,62,11.5,14.5,2.3,1.5,2.3,3.5,5.9,7.1
22105,2021-04-15,6.2,1017.9,54,13.8,14.6,1.6,1,1.9,3.1,4.4,5.3
22105,2021-04-16,8.5,1014,67,14.9,14.4,2.4,1.5,1.9,3.2,5.3,6.4
22105,2021-04-17,6.6,1011.9,60,13.3,14.5,1.5,.9,1.4,2.2,5.3,6.4
22105,2021-04-18,8.9,1012.1,59,12.2,14.3,2.6,1.7,2.8,4.3,5.9,7.1
22105,2021-04-19,6.2,1011.8,59,16.2,15,1.5,.9,1.2,1.8,7,9.1
22105,2021-04-20,6.7,1018.2,67,15.9,15.5,1.9,1.1,1.3,2.4,7.4,9.1
22105,2021-04-21,4.7,1022,85,15.9,16.5,1.3,.8,1.2,1.9,7.5,10.7
22105,2021-04-22,6.1,1021.4,79,16.5,16.6,1.1,.7,1,1.6,3.6,8
22105,2021-04-23,4.7,1023.1,71,15,16.1,1.8,1.1,1.5,2.3,5.2,6.4
22105,2021-04-24,3,1021,72,14.1,16.6,1.7,1,1.4,2.3,6,7.1
22105,2021-04-25,6.2,1022.6,62,12.6,16.3,2.3,1.4,2.1,3.8,6.3,8
22105,2021-04-26,6.5,1022.6,56,13.4,16.1,1.5,.9,1.6,2.9,5.1,6.4
22105,2021-04-27,10.1,1016.8,76,15.5,15.8,2.4,1.5,1.8,3.1,4.8,5.8
22105,2021-04-28,5.7,1013.5,70,17.1,15.7,1.7,1.1,1.6,2.4,4.8,5.8
22105,2021-04-29,3.7,1007.2,70,15,15.8,.8,.5,.7,1.2,3.8,4.6
22105,2021-04-30,8.8,1002.4,78,13.1,15.2,2.2,1.4,2.5,4.2,5.2,7.1
22105,2021-05-01,4.4,1003.1,79,12.1,15.1,1.6,1,1.3,2.3,6.2,7.1
22105,2021-05-02,9.1,1012.5,67,13.6,15,3.9,2.4,3,5.2,7.8,9.1
22105,2021-05-03,5.6,1015.2,70,16.2,15.5,2.2,1.4,1.8,2.8,8,9.1
22105,2021-05-04,9,1009.7,78,17.4,16.2,2.6,1.6,2.5,4.4,6.1,9.1
22105,2021-05-05,5,1007.7,72,16.8,16.1,3.4,2.1,3.1,5.8,7,8
22105,2021-05-06,4.2,1014.2,63,16.6,16.1,1.7,1.1,1.7,2.7,5.3,9.1
22105,2021-05-07,7.6,1003.3,66,17.5,15.8,2.5,1.5,2.3,4,5.2,7.1
22105,2021-05-08,7.5,1001.2,65,16.8,16,2.3,1.4,1.8,3,6,8
22105,2021-05-09,5.4,1005.7,58,17.1,16.9,2.2,1.3,1.6,2.8,5.9,7.1
22105,2021-05-10,4.8,1012.2,69,16.6,16.6,1.2,.7,1.1,1.8,5,9.1
22105,2021-05-11,3.1,1016.6,72,15.7,16.9,1.1,.7,.8,1.3,8.5,10.7
22105,2021-05-12,4.8,1015.4,74,16.2,16.7,1.8,1.1,1.5,2.5,6.7,10.7
22105,2021-05-13,1.6,1012.7,83,16.4,17.4,1.4,.9,1.3,2.1,5.9,7.1
22105,2021-05-14,3.1,1013.1,92,16.4,17,.8,.5,.6,1.3,4.5,6.4
22105,2021-05-15,3.7,1008,95,17,16.7,.7,.4,.7,1,3,4.3
22105,2021-05-16,7.1,1003.1,94,15.7,16.6,2.3,1.4,2.4,3.7,5.6,7.1
22105,2021-05-17,5.3,1007.5,84,14,15.7,2.3,1.4,2.3,3.8,5.8,6.4
22105,2021-05-18,3.8,1010.1,85,15.8,16.3,.9,.5,.8,1.4,4.7,6.4
22105,2021-05-19,4.2,1009.6,87,18.3,17.4,.7,.5,.7,1.3,3.1,3.8
22105,2021-05-20,4.4,1006.7,88,17.5,17.2,.8,.5,1.2,2,3.2,4.9
22105,2021-05-21,10.4,1002.7,86,15.9,16.8,3.8,2.4,3.2,5.2,6.6,8
22105,2021-05-22,4.1,1006.9,83,17.8,17.1,2.3,1.4,2.3,4.3,7.3,8
22105,2021-05-23,2.8,1007.9,86,19.6,18,1.4,.9,1.1,1.8,6.9,8
22105,2021-05-24,2.5,1005.5,72,19.9,18.3,1,.6,.8,1.3,6,7.1
22105,2021-05-25,7.4,1005,65,17.6,17.7,1.6,1,1.8,2.9,4.4,5.8
22105,2021-05-26,7.5,1007.2,66,18.2,17.3,1.8,1.1,1.7,2.7,5,5.8
22105,2021-05-27,6.5,1000.7,81,17.5,17.4,1.8,1.1,1.6,2.7,4.6,6.4
22105,2021-05-28,6.3,1000.1,79,17,17.1,1.4,.9,1.2,2.1,4.9,5.8
22105,2021-05-29,4.1,1004.4,80,17,17.6,1.6,1,1.3,2.1,5.5,7.1
22105,2021-05-30,3.1,1009.8,70,18.2,17.9,1.2,.8,.9,1.5,6.8,8
22105,2021-05-31,6.8,1012.8,81,18,18.2,1.4,.9,1,1.9,5.6,8
22105,2021-06-01,7.2,1014,87,18.2,18.6,1.6,1,1.2,2,6.5,8
22105,2021-06-02,6.1,1013.2,91,19.1,18.9,1.2,.8,1,1.6,5.9,8
22105,2021-06-03,7.9,1004.2,90,19,18.3,1.6,1,1.1,1.9,4.2,5.3
22105,2021-06-04,7.1,999.1,75,19.3,18.5,2.1,1.3,1.8,3.1,5.9,8
22105,2021-06-05,7.7,998.9,69,20.5,18.5,2,1.3,1.8,2.6,5,6.4
22105,2021-06-06,3.7,1005.5,79,20.9,19.2,1.7,1.1,1.5,2.4,5.9,7.1
22105,2021-06-07,2.6,1011.7,82,21.8,19.8,.9,.5,.8,1.4,4.3,5.8
22105,2021-06-08,3.2,1015.9,86,20.7,19.8,.6,.4,.5,.9,3.6,5.3
22105,2021-06-09,,1017,91,20.1,19.9,,,.6,1,,4
22105,2021-06-10,7.3,1013.7,91,21.1,19.6,1.3,.8,1.1,1.7,3.8,4.6
22105,2021-06-11,10,1009.9,92,21.6,19.7,2.5,1.5,2.3,4.5,5.2,6.4
22105,2021-06-12,3.8,1012.8,98,20.8,20,1.5,.9,1.5,2.7,5.5,6.4
22105,2021-06-13,2.5,1009.5,98,21.3,20.5,.7,.4,.6,.9,4.8,5.8
22105,2021-06-14,2.6,1007.9,95,21.4,20.9,.5,.3,.6,.9,3.7,5.3
22105,2021-06-15,3.8,1007,93,21.7,20.7,.7,.5,.7,1.3,3.6,4.9
22105,2021-06-16,7,1008.1,86,21,20.2,1.9,1.1,1.4,2.4,5.1,5.8
22105,2021-06-17,4,1007.5,80,20.8,20.1,1.4,.9,1.2,2.1,5.7,6.4
22105,2021-06-18,6.4,1000.1,89,22.1,20.3,1.6,1,1.2,2.2,4.3,6.4
22105,2021-06-19,3.7,1000.5,86,21.7,20.7,1,.6,.9,1.3,4.3,5.8
22105,2021-06-20,5.8,1001.3,87,22.2,21.2,1.6,1,2,3.2,6.6,9.1
22105,2021-06-21,7.3,1004.5,86,21.4,21.2,3.3,2.1,2.7,4.5,9.2,10.7
22105,2021-06-22,3.5,1011.3,76,19.9,21.2,2.2,1.4,2,3.5,7.3,9.1
22105,2021-06-23,2.2,1012.8,74,20.5,21.3,1.1,.7,1.1,1.8,6.8,8
22105,2021-06-24,3.5,1012.4,77,21.7,21.6,.7,.4,.6,.9,4.9,6.4
22105,2021-06-25,6.2,1011.6,85,22.7,22,1,.6,.7,1.2,2.7,3.2
22105,2021-06-26,5.6,1010.8,91,23.3,22.4,1,.6,.8,1.4,3.7,4.3
22105,2021-06-27,3.2,1009.3,90,23.3,22.5,.5,.3,.4,.6,3.4,4.6
22105,2021-06-28,3.4,1007.1,88,23.2,22.5,.6,.4,.4,.7,3.4,3.8
22105,2021-06-29,2.6,1007,82,23.4,23.3,.8,.5,.6,1,4.5,4.9
22105,2021-06-30,4.8,1008.6,81,23.5,23.2,.9,.5,.7,1.1,4.5,5.8
22105,2021-07-01,3.7,1008.7,84,23.8,23.6,.9,.5,.6,1,5.1,5.8
22105,2021-07-02,4.8,1011.2,88,24,23.6,1,.6,.8,1.2,4.1,5.3
22105,2021-07-03,6.2,1010.4,88,23.8,23.3,1.6,1,1.4,2.4,6.1,8
22105,2021-07-04,8.6,1003.6,93,23.9,22.8,3,1.9,2.3,3.9,6.1,8
22105,2021-07-05,3,1008.5,89,24.2,23.1,1.6,1,1.3,2.3,6.3,8
22105,2021-07-06,2.4,1006.9,91,24.9,23.8,1.4,.8,1.1,1.9,6.6,8
22105,2021-07-07,2,1008,91,24.9,24,1.2,.7,1,1.6,6.7,8
22105,2021-07-08,3.4,1006.7,91,24.5,23.6,.8,.5,.8,1.2,4.9,6.4
22105,2021-07-09,1.7,1006.4,89,24.6,23.7,.8,.5,.6,1.1,5,5.8
22105,2021-07-10,4,1007.7,92,25.3,24.1,.8,.5,.7,1.1,4.2,5.8
22105,2021-07-11,3.7,1008.9,89,25.7,24,.9,.5,.6,1.1,4.6,6.4
22105,2021-07-12,1.9,1010,87,27.1,24.9,.5,.3,.4,.8,5.3,5.8
22105,2021-07-13,3.2,1011,95,26.4,25,.5,.3,.4,.6,4.2,5.8
22105,2021-07-14,2.7,1013.3,91,27.3,26.1,.4,.3,.4,.6,3.9,8
22105,2021-07-15,2.4,1015.7,88,28,26.2,.4,,.3,.5,2.8,3.4
22105,2021-07-16,3.9,1016.2,90,27.6,26.3,.6,.4,.5,.8,2.9,3.6
22105,2021-07-17,4.1,1014.2,86,28,26.8,.8,.5,.6,1,3.8,4.9
22105,2021-07-18,3,1013.1,89,28.5,27,.7,.5,.6,.9,4.2,5.3
22105,2021-07-19,3.5,1014,88,28.2,26.7,.6,.4,.5,1,3.7,5.3
22105,2021-07-20,4.2,1015.1,88,28.9,27.2,.7,.4,.6,.9,2.7,3.2
22105,2021-07-21,3,1014.6,84,28.9,27.6,.6,.4,.6,1.1,3.4,4.9
22105,2021-07-22,2.8,1013,84,28.9,28,1,.6,.7,1.2,4.8,5.3
22105,2021-07-23,3.5,1010.9,84,28.6,28.2,.8,.5,.6,1.2,4.6,4.9
22105,2021-07-24,3.6,1010.1,82,28.7,27.9,.6,.4,.4,.7,4,4.3
22105,2021-07-25,3.4,1008.5,83,28.9,28.2,.5,.3,.4,.6,3.5,4.3
22105,2021-07-26,2.5,1006.4,82,29.5,28.7,.4,.3,.3,.6,4,5.8
22105,2021-07-27,2.9,1004.4,80,29.6,28.6,.4,,.4,.7,3,4
22105,2021-07-28,2.5,1003.8,80,29.8,28.9,1,.6,.8,1.4,5.1,7.1
22105,2021-07-29,2.6,1002.5,81,29.4,29,1,.6,.8,1.4,6.3,8
22105,2021-07-30,5.5,1000.9,86,29.3,28.5,1.1,.7,1,1.4,6.3,8
22105,2021-07-31,5.8,1000.5,89,29.6,28.5,1.1,.7,.8,1.3,3.4,6.4
22105,2021-08-01,6.7,1001.3,87,29.7,28.7,1.2,.7,.9,1.4,3.7,4.3
22105,2021-08-02,6.6,1003.3,90,29.2,28.5,1.4,.9,1.3,2,4.8,8
22105,2021-08-03,4.9,1007.4,85,29.7,28.5,1.9,1.2,1.4,2.5,8.1,9.1
22105,2021-08-04,5.6,1008.3,85,29.7,28.5,1.5,1,1.3,2.1,7.1,8
22105,2021-08-05,3.6,1006,87,29.6,28.3,.8,.5,.8,1.3,3.5,6.4
22105,2021-08-06,3.5,1003.7,91,29.6,28,.6,.4,.6,.9,2.7,3.8
22105,2021-08-07,3.2,1003.2,88,29.8,29.2,.7,.5,.6,1,4.4,5.3
22105,2021-08-08,5.3,1003.9,85,28.5,29.1,1.3,.8,1.5,2.2,4.7,5.8
22105,2021-08-09,11.2,1001.8,82,27.3,27.8,5.1,3.2,4.4,7.1,7.8,10.7
22105,2021-08-10,5.9,1009,78,26.8,27.1,5.9,3.6,4.3,7.7,10.7,10.7
22105,2021-08-11,4.5,1011,85,27.3,27.2,4.3,2.6,3.3,5.7,10.5,10.7
22105,2021-08-12,2,1010.8,82,27.4,27.1,2.9,1.8,2.3,3.9,9.2,10.7
22105,2021-08-13,3.2,1007.6,79,27.5,27.2,1.9,1.2,1.4,2.3,6.8,9.1
22105,2021-08-14,8.1,1008.2,81,26.8,26.6,2.6,1.6,2,3.4,6.4,7.1
22105,2021-08-15,6.6,1014.7,78,25.6,26.3,2.7,1.7,2.1,3.4,7.4,8
22105,2021-08-16,3.5,1016.2,75,25.9,26.6,1.7,1.1,1.4,2.1,6.9,7.1
22105,2021-08-17,7.3,1010.6,82,26,26.4,2.4,1.5,1.9,3.1,6.1,6.4
22105,2021-08-18,7.1,1010.9,80,26.2,25.7,2.7,1.6,1.8,3.3,6.5,8
22105,2021-08-19,6.9,1011.8,87,25.2,24.7,3,1.8,2.2,3.8,6.6,8
22105,2021-08-20,5,1013.1,85,26,25.5,2,1.3,1.8,3,6.5,8
22105,2021-08-21,11.6,1005.1,89,26.6,24.8,2.8,1.8,3.3,5.5,5.7,8
22105,2021-08-22,7.3,1006.2,80,27.3,24.3,2.3,1.4,2.8,4.6,6,8
22105,2021-08-23,4.9,1009.7,81,26.3,25.4,1.1,.7,1.1,1.5,5,7.1
22105,2021-08-24,7.2,1000.7,92,25.6,25.5,2.8,1.7,2.5,3.9,6.5,8
22105,2021-08-25,3,1006.6,90,26.3,25.5,2,1.2,2,3.3,6.1,7.1
22105,2021-08-26,3.7,1011.2,88,26.7,25.6,1.4,.9,1.1,1.8,6.5,8
22105,2021-08-27,4.4,1011.9,80,27.1,25.8,.9,.6,.9,1.5,6.4,8
22105,2021-08-28,4.6,1012.2,71,27.5,25.8,.8,.5,.8,1.4,5.4,7.1
22105,2021-08-29,4.4,1012.8,74,26.2,25.9,.7,.5,.6,1.1,4.6,6.4
22105,2021-08-30,2.3,1015,71,26.9,26,.7,.4,.7,1.3,4.6,5.3
22105,2021-08-31,3.4,1015.9,80,25.2,24.9,.5,.3,.5,.8,4.2,7.1
22105,2021-09-01,8.7,1011.2,86,23.4,24.4,2.5,1.6,2.4,3.6,5.6,7.1
22105,2021-09-02,4.6,1011.7,71,24.7,24.6,1.8,1.1,1.9,3.1,6.4,7.1
22105,2021-09-03,3.5,1011.2,72,24.8,24.6,1.1,.7,.9,1.6,5.6,6.4
22105,2021-09-04,5.9,1015.8,74,25.1,24.8,1.6,.9,1.1,2,4.9,5.8
22105,2021-09-05,7.1,1019.2,77,25.3,25,2.3,1.4,1.9,3.3,6.3,7.1
22105,2021-09-06,7.1,1019.1,74,25.2,24.2,2.7,1.6,1.8,3.2,7,8
22105,2021-09-07,8.5,1009.7,83,25.5,24.3,2.9,1.8,2.1,3.6,6.9,8
22105,2021-09-08,6.5,1009.2,85,24.7,24.2,2.3,1.4,1.8,2.8,6,7.1
22105,2021-09-09,3.5,1013.7,84,25,24.4,1.3,.8,1.1,1.8,6.7,8
22105,2021-09-10,5.6,1012.7,88,26,24.2,1.3,.8,1,1.7,3.9,4.6
22105,2021-09-11,3.2,1011.8,76,26.4,24.8,.7,.4,.8,1.3,3.9,5.8
22105,2021-09-12,6,1013.5,78,25.8,24.9,1.4,.9,1.7,2.3,5,8
22105,2021-09-13,4.9,1019.4,70,24.5,24.9,2,1.2,1.8,3,6.6,8
22105,2021-09-14,4.2,1018.4,72,24.6,24.9,1.9,1.2,1.5,2.4,9.9,12.8
22105,2021-09-15,6.6,1018.5,70,24.4,24.8,2.1,1.3,1.5,2.7,6.4,10.7
22105,2021-09-16,4.1,1015,73,24.6,25.2,1.8,1.1,1.3,2.1,6,7.1
22105,2021-09-17,6.3,1011.5,82,23.2,24.9,2,1.2,1.6,3.8,5.7,6.4
22105,2021-09-18,7,1014.6,75,24.7,24.6,2.4,1.5,1.7,3,6.3,7.1
22105,2021-09-19,3,1017.5,70,24.3,24.5,1.5,.9,1.2,2.1,6.3,6.4
22105,2021-09-20,5.7,1014.6,79,24.9,24.5,1.4,.9,1.3,2.2,5.7,6.4
22105,2021-09-21,10,1005.2,88,26.2,24.4,3.2,2,2.8,4.4,6,7.1
22105,2021-09-22,7.4,1006.2,70,26.1,24.3,2,1.2,1.6,3,5.6,7.1
22105,2021-09-23,7.4,1015,64,24.2,23.9,2,1.3,1.8,3.2,5.7,6.4
22105,2021-09-24,5.3,1023.4,76,23.9,23.5,2.4,1.5,2,3.3,8.7,10.7
22105,2021-09-25,5.8,1024.6,74,23.9,23.5,2.6,1.6,2.1,3.2,7.7,10.7
22105,2021-09-26,4.8,1022.1,67,23.4,23.4,1.5,.9,1.2,2,6,8
22105,2021-09-27,3.4,1018,68,22.9,23.3,1.1,.7,.9,1.4,5.7,6.4
22105,2021-09-28,3.7,1014.6,72,23.8,23.2,.9,.6,.6,1.2,5.9,6.4
22105,2021-09-29,6.4,1008.1,89,24.5,23.1,1.5,.9,1.8,2.8,4.8,6.4
22105,2021-09-30,4.1,1009.1,78,23.7,23.5,1.5,.9,1.5,2.3,5.7,7.1
22105,2021-10-01,1.7,1008.8,79,24.2,23.8,.8,.5,.6,.9,5,5.8
22105,2021-10-02,4.7,1012.9,76,24.2,23.6,1.4,.9,1.5,2.4,6.3,8
22105,2021-10-03,7.5,1018.7,84,25.7,23.6,1.9,1.1,1.6,2.8,4.6,5.8
22105,2021-10-04,7.7,1019.1,82,26,23.6,2.3,1.4,2,3.7,5.6,6.4
22105,2021-10-05,5.3,1020.1,86,24.5,23.7,2.5,1.6,2.3,3.8,7.1,9.1
22105,2021-10-06,8.5,1021.4,84,22.1,23.5,3.6,2.2,2.7,4.7,7.3,8
22105,2021-10-07,6.3,1016.6,84,23.5,23.5,2.1,1.3,1.8,3,5.9,7.1
22105,2021-10-08,5.5,1021.8,84,23.1,23.3,2.2,1.4,1.8,2.7,6.9,8
22105,2021-10-09,8.1,1023.7,85,24.2,23.2,2.4,1.5,1.8,3.3,5.6,8
22105,2021-10-10,7.5,1016,85,26,23.4,2,1.2,1.4,2.5,5.3,6.4
22105,2021-10-11,8.7,1021,77,20.5,23.2,3,1.9,2.6,4.2,6.8,9.1
22105,2021-10-12,6.9,1026.7,62,21.1,22.9,2.4,1.5,1.9,3,6.2,8
22105,2021-10-13,5.3,1025.6,66,21.6,22.8,1.7,1,1.3,2.4,5.4,6.4
22105,2021-10-14,4.3,1018.8,71,23.2,23.7,1.2,.7,.9,1.5,4.9,6.4
22105,2021-10-15,7.7,1017.7,78,21.8,24.3,2.1,1.3,2.4,4.3,5.3,8
22105,2021-10-16,7.3,1018.2,68,18.9,24,2.9,1.8,3.7,5.9,7,9.1
22105,2021-10-17,8.1,1024.7,61,13.7,23.4,5.2,3.2,4.3,7.8,8.5,9.1
22105,2021-10-18,2.5,1022.6,54,17,23.2,1.6,1,1.6,2.6,6.2,8
22105,2021-10-19,9.2,1017,67,17.2,22.7,3.5,2.1,5,8.5,6.3,10.7
22105,2021-10-20,7.4,1020.8,62,14.8,22.5,5.2,3.3,4.3,7.3,9.4,10.7
22105,2021-10-21,5.7,1019.6,67,16,23,3.1,2,2.4,4,9.6,10.7
22105,2021-10-22,7.2,1020.8,71,16.1,22.6,2.4,1.5,1.8,2.8,7.6,9.1
22105,2021-10-23,3.8,1027.3,56,17.9,22,1.9,1.2,1.4,2.2,6.1,7.1
22105,2021-10-24,2.6,1025.3,44,19.4,21.9,1.1,.7,1.1,1.6,5.8,7.1
22105,2021-10-25,2.2,1021.7,53,19.9,21.9,.7,.4,.6,1,3.9,6.4
22105,2021-10-26,3.1,1018.6,56,20.4,21.8,.6,.4,.5,.9,4.3,6.4
22105,2021-10-27,5.9,1016.8,57,20,21.8,2,1.2,1.6,3.2,5.4,8
22105,2021-10-28,7,1022.8,54,19.6,22.1,2.3,1.5,1.8,2.8,6.7,8
22105,2021-10-29,4.2,1026.6,54,17.9,21.6,1.9,1.2,1.7,2.6,6.8,8
22105,2021-10-30,3.9,1024.3,59,19,21.2,1.3,.8,.9,1.6,9,12.8
22105,2021-10-31,2.4,1023.1,59,20.2,21,.9,.6,.9,1.6,7.7,9.1
22105,2021-11-01,6.8,1021.3,63,19.4,21,1.5,1,1.5,2.4,4.7,5.8
22105,2021-11-02,8,1019.6,72,18.3,21.9,3.4,2.1,3,4.6,7.9,9.1
22105,2021-11-03,4.3,1018.1,66,18.5,22.2,2.3,1.4,2.1,3.5,8.1,9.1
22105,2021-11-04,3.8,1018.5,59,19,21.9,1.4,.9,1.2,1.8,6.6,8
22105,2021-11-05,2.5,1021.3,57,19.8,22.5,.9,.6,.7,1.2,6.3,7.1
22105,2021-11-06,3.5,1021.9,62,19.4,22.7,.9,.5,.7,1.2,5.9,7.1
22105,2021-11-07,6,1022.1,67,19.6,22.4,1.5,1,1.9,3,5.3,9.1
22105,2021-11-08,11.2,1009.1,71,19,22.2,4.3,2.6,3.9,6.3,7.5,9.1
22105,2021-11-09,7.1,1008,59,13.7,21.6,2.5,1.5,2.1,3.6,6.3,7.1
22105,2021-11-10,10.9,1003.4,62,12.6,20.2,3.2,2,3,4.7,6.2,8
22105,2021-11-11,10.2,1007.2,52,12.6,18.5,3.9,2.4,3,4.8,7.7,9.1
22105,2021-11-12,7.1,1013.4,49,11.3,18.2,2.8,1.7,2.3,4,7.1,8
22105,2021-11-13,3.2,1016.3,49,13.8,18,1.4,.9,1.3,2.1,6,8
22105,2021-11-14,5.7,1016.5,55,17.5,18,1.4,.9,1,1.7,5.1,6.4
22105,2021-11-15,4.4,1020.3,52,16.6,18.4,1.5,1,1.2,1.9,5.5,7.1
22105,2021-11-16,5,1022.2,53,16.4,19.9,1.7,1,1.3,2.3,6.1,8
22105,2021-11-17,3.5,1021.9,52,15.6,19.2,1.2,.8,.9,1.5,5.3,5.8
22105,2021-11-18,6,1016.6,56,17.3,17.7,1.2,.7,1,1.6,3.5,5.3
22105,2021-11-19,5,1016.2,60,18.3,17.8,1.1,.7,1,1.8,4.4,5.8
22105,2021-11-20,7.1,1019.9,78,17.3,17.7,2.6,1.7,2.1,3.6,6.7,9.1
22105,2021-11-21,5.2,1015.9,68,18.2,17.5,1.6,1,1.4,2.3,5.1,7.1
22105,2021-11-22,11.8,1009.4,57,12.2,17.4,4.1,2.5,3.7,6.2,6.8,9.1
22105,2021-11-23,12.5,1011.7,56,8,17.4,5.4,3.3,4.1,6.9,8.1,9.1
22105,2021-11-24,10.2,1013.5,54,11.4,17.5,4.3,2.7,3.7,6.1,7.8,9.1
22105,2021-11-25,7.8,1014.9,48,13.9,17.2,3,1.8,2.2,3.9,6.7,7.1
22105,2021-11-26,9.4,1022.3,55,11.4,17.1,3.4,2.1,2.5,4.2,6.9,8
22105,2021-11-27,5.2,1032.7,51,10.6,16.3,2.8,1.8,2.2,3.7,7.5,9.1
22105,2021-11-28,5,1031.7,50,14.3,16.3,1.8,1.1,1.5,2.8,8.8,12.8
22105,2021-11-29,2.8,1024.6,42,16.5,16.6,1.4,.9,1.2,2,6.2,10.7
22105,2021-11-30,10.7,1007.6,65,15.1,16.4,3.2,1.9,3.7,5.8,5.8,8
22105,2021-12-01,13,1013,59,7,15.9,6.7,4.1,4.9,8.7,9.1,10.7
